billing_code,place,tariff_value,extra_unit_value,unit_require,description,source_file,top_level,level1_group,level2_group,leaf,indicators,anchor_id
15653,all,31.5,,FALSE,Niveau B,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE","Dans un CHSGS, ou un CHSP pour sa partie des soins de courte durée (P.G. 2.2.6 D)",,Niveau B,,41511
15654,all,44.1,,FALSE,Niveau B,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE","Dans un CHSGS, ou un CHSP pour sa partie des soins de courte durée (P.G. 2.2.6 D)",,Niveau B,,41511
15655,all,63,,FALSE,Niveau B,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE","Dans un CHSGS, ou un CHSP pour sa partie des soins de courte durée (P.G. 2.2.6 D)",,Niveau B,,41511
15781,all,133.25,,FALSE,Visite d'un patient en perte sévère d'autonomie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE",Visites à domicile,Patient non vulnérable,Visite d'un patient en perte sévère d'autonomie,,190609
15782,all,102.55,,FALSE,Visite d'un patient en perte sévère d'autonomie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE",Visites à domicile,Patient non vulnérable,Visite d'un patient en perte sévère d'autonomie,,190609
15783,all,143.85,,FALSE,Visite d'un patient en perte sévère d'autonomie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE",Visites à domicile,Patient vulnérable,Visite d'un patient en perte sévère d'autonomie,,190611
15784,all,113.15,,FALSE,Visite d'un patient en perte sévère d'autonomie,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE",Visites à domicile,Patient vulnérable,Visite d'un patient en perte sévère d'autonomie,,190611
15769,cabinet,24.25,,FALSE,Visite ponctuelle mineure,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE","Visites sans rendez vous, ou sur rendez vous pour un patient non inscrit (patient de 80 ans ou plus inscrit ou non inscrit)",Patient non vulnérable,Visite ponctuelle mineure,,190543
15769,établissement,18.25,,FALSE,Visite ponctuelle mineure,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE","Visites sans rendez vous, ou sur rendez vous pour un patient non inscrit (patient de 80 ans ou plus inscrit ou non inscrit)",Patient non vulnérable,Visite ponctuelle mineure,,190543
15770,cabinet,28.05,,FALSE,Visite ponctuelle mineure,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE","Visites sans rendez vous, ou sur rendez vous pour un patient non inscrit (patient de 80 ans ou plus inscrit ou non inscrit)",Patient non vulnérable,Visite ponctuelle mineure,,190543
15770,établissement,21.05,,FALSE,Visite ponctuelle mineure,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE","Visites sans rendez vous, ou sur rendez vous pour un patient non inscrit (patient de 80 ans ou plus inscrit ou non inscrit)",Patient non vulnérable,Visite ponctuelle mineure,,190543
15777,cabinet,48.5,,FALSE,Visite ponctuelle complexe,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE","Visites sans rendez vous, ou sur rendez vous pour un patient non inscrit (patient de 80 ans ou plus inscrit ou non inscrit)",Patient non vulnérable,Visite ponctuelle complexe,,190544
15777,établissement,36.45,,FALSE,Visite ponctuelle complexe,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE","Visites sans rendez vous, ou sur rendez vous pour un patient non inscrit (patient de 80 ans ou plus inscrit ou non inscrit)",Patient non vulnérable,Visite ponctuelle complexe,,190544
15778,cabinet,56.05,,FALSE,Visite ponctuelle complexe,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE","Visites sans rendez vous, ou sur rendez vous pour un patient non inscrit (patient de 80 ans ou plus inscrit ou non inscrit)",Patient non vulnérable,Visite ponctuelle complexe,,190544
15778,établissement,42.15,,FALSE,Visite ponctuelle complexe,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE","Visites sans rendez vous, ou sur rendez vous pour un patient non inscrit (patient de 80 ans ou plus inscrit ou non inscrit)",Patient non vulnérable,Visite ponctuelle complexe,,190544
15771,cabinet,34.9,,FALSE,Visite ponctuelle mineure,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE","Visites sans rendez vous, ou sur rendez vous pour un patient non inscrit (patient de 80 ans ou plus inscrit ou non inscrit)",Patient vulnérable,Visite ponctuelle mineure,,190587
15771,établissement,26.45,,FALSE,Visite ponctuelle mineure,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE","Visites sans rendez vous, ou sur rendez vous pour un patient non inscrit (patient de 80 ans ou plus inscrit ou non inscrit)",Patient vulnérable,Visite ponctuelle mineure,,190587
15772,cabinet,38.65,,FALSE,Visite ponctuelle mineure,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE","Visites sans rendez vous, ou sur rendez vous pour un patient non inscrit (patient de 80 ans ou plus inscrit ou non inscrit)",Patient vulnérable,Visite ponctuelle mineure,,190587
15772,établissement,29.3,,FALSE,Visite ponctuelle mineure,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE","Visites sans rendez vous, ou sur rendez vous pour un patient non inscrit (patient de 80 ans ou plus inscrit ou non inscrit)",Patient vulnérable,Visite ponctuelle mineure,,190587
15779,cabinet,59.1,,FALSE,Visite ponctuelle complexe,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE","Visites sans rendez vous, ou sur rendez vous pour un patient non inscrit (patient de 80 ans ou plus inscrit ou non inscrit)",Patient vulnérable,Visite ponctuelle complexe,,190607
15779,établissement,44.65,,FALSE,Visite ponctuelle complexe,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE","Visites sans rendez vous, ou sur rendez vous pour un patient non inscrit (patient de 80 ans ou plus inscrit ou non inscrit)",Patient vulnérable,Visite ponctuelle complexe,,190607
15780,cabinet,66.65,,FALSE,Visite ponctuelle complexe,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE","Visites sans rendez vous, ou sur rendez vous pour un patient non inscrit (patient de 80 ans ou plus inscrit ou non inscrit)",Patient vulnérable,Visite ponctuelle complexe,,190607
15780,établissement,50.35,,FALSE,Visite ponctuelle complexe,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE","Visites sans rendez vous, ou sur rendez vous pour un patient non inscrit (patient de 80 ans ou plus inscrit ou non inscrit)",Patient vulnérable,Visite ponctuelle complexe,,190607
15765,cabinet,20.4,,FALSE,Visite ponctuelle mineure,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE","Visites sans rendez vous, ou sur rendez vous pour un patient non inscrit (patient de moins de 80 ans inscrit ou non inscrit)",Patient non vulnérable,Visite ponctuelle mineure,,190565
15765,établissement,15.3,,FALSE,Visite ponctuelle mineure,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE","Visites sans rendez vous, ou sur rendez vous pour un patient non inscrit (patient de moins de 80 ans inscrit ou non inscrit)",Patient non vulnérable,Visite ponctuelle mineure,,190565
15766,cabinet,23.55,,FALSE,Visite ponctuelle mineure,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE","Visites sans rendez vous, ou sur rendez vous pour un patient non inscrit (patient de moins de 80 ans inscrit ou non inscrit)",Patient non vulnérable,Visite ponctuelle mineure,,190565
15766,établissement,17.7,,FALSE,Visite ponctuelle mineure,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE","Visites sans rendez vous, ou sur rendez vous pour un patient non inscrit (patient de moins de 80 ans inscrit ou non inscrit)",Patient non vulnérable,Visite ponctuelle mineure,,190565
15773,cabinet,40.8,,FALSE,Visite ponctuelle complexe,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE","Visites sans rendez vous, ou sur rendez vous pour un patient non inscrit (patient de moins de 80 ans inscrit ou non inscrit)",Patient non vulnérable,Visite ponctuelle complexe,,190539
15773,établissement,30.65,,FALSE,Visite ponctuelle complexe,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE","Visites sans rendez vous, ou sur rendez vous pour un patient non inscrit (patient de moins de 80 ans inscrit ou non inscrit)",Patient non vulnérable,Visite ponctuelle complexe,,190539
15774,cabinet,47.05,,FALSE,Visite ponctuelle complexe,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE","Visites sans rendez vous, ou sur rendez vous pour un patient non inscrit (patient de moins de 80 ans inscrit ou non inscrit)",Patient non vulnérable,Visite ponctuelle complexe,,190539
15774,établissement,35.4,,FALSE,Visite ponctuelle complexe,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE","Visites sans rendez vous, ou sur rendez vous pour un patient non inscrit (patient de moins de 80 ans inscrit ou non inscrit)",Patient non vulnérable,Visite ponctuelle complexe,,190539
15767,cabinet,31,,FALSE,Visite ponctuelle mineure,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE","Visites sans rendez vous, ou sur rendez vous pour un patient non inscrit (patient de moins de 80 ans inscrit ou non inscrit)",Patient vulnérable,Visite ponctuelle mineure,,190541
15767,établissement,23.55,,FALSE,Visite ponctuelle mineure,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE","Visites sans rendez vous, ou sur rendez vous pour un patient non inscrit (patient de moins de 80 ans inscrit ou non inscrit)",Patient vulnérable,Visite ponctuelle mineure,,190541
15768,cabinet,34.15,,FALSE,Visite ponctuelle mineure,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE","Visites sans rendez vous, ou sur rendez vous pour un patient non inscrit (patient de moins de 80 ans inscrit ou non inscrit)",Patient vulnérable,Visite ponctuelle mineure,,190541
15768,établissement,25.9,,FALSE,Visite ponctuelle mineure,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE","Visites sans rendez vous, ou sur rendez vous pour un patient non inscrit (patient de moins de 80 ans inscrit ou non inscrit)",Patient vulnérable,Visite ponctuelle mineure,,190541
15775,cabinet,51.4,,FALSE,Visite ponctuelle complexe,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE","Visites sans rendez vous, ou sur rendez vous pour un patient non inscrit (patient de moins de 80 ans inscrit ou non inscrit)",Patient vulnérable,Visite ponctuelle complexe,,190542
15775,établissement,38.85,,FALSE,Visite ponctuelle complexe,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE","Visites sans rendez vous, ou sur rendez vous pour un patient non inscrit (patient de moins de 80 ans inscrit ou non inscrit)",Patient vulnérable,Visite ponctuelle complexe,,190542
15776,cabinet,57.65,,FALSE,Visite ponctuelle complexe,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE","Visites sans rendez vous, ou sur rendez vous pour un patient non inscrit (patient de moins de 80 ans inscrit ou non inscrit)",Patient vulnérable,Visite ponctuelle complexe,,190542
15776,établissement,43.65,,FALSE,Visite ponctuelle complexe,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE","Visites sans rendez vous, ou sur rendez vous pour un patient non inscrit (patient de moins de 80 ans inscrit ou non inscrit)",Patient vulnérable,Visite ponctuelle complexe,,190542
15815,cabinet,101.8,,FALSE,Visite de prise en charge,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE",Visites sur rendez-vous (patient de 80 ans ou plus),Patient non vulnérable inscrit,Visite de prise en charge,,89882
15815,établissement,76.55,,FALSE,Visite de prise en charge,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE",Visites sur rendez-vous (patient de 80 ans ou plus),Patient non vulnérable inscrit,Visite de prise en charge,,89882
15816,cabinet,118.5,,FALSE,Visite de prise en charge,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE",Visites sur rendez-vous (patient de 80 ans ou plus),Patient non vulnérable inscrit,Visite de prise en charge,,89882
15816,établissement,89.15,,FALSE,Visite de prise en charge,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE",Visites sur rendez-vous (patient de 80 ans ou plus),Patient non vulnérable inscrit,Visite de prise en charge,,89882
15817,cabinet,50.65,,FALSE,Visite de suivi,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE",Visites sur rendez-vous (patient de 80 ans ou plus),Patient non vulnérable inscrit,Visite de suivi,,190537
15817,établissement,38.15,,FALSE,Visite de suivi,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE",Visites sur rendez-vous (patient de 80 ans ou plus),Patient non vulnérable inscrit,Visite de suivi,,190537
15818,cabinet,58.25,,FALSE,Visite de suivi,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE",Visites sur rendez-vous (patient de 80 ans ou plus),Patient non vulnérable inscrit,Visite de suivi,,190537
15818,établissement,43.8,,FALSE,Visite de suivi,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE",Visites sur rendez-vous (patient de 80 ans ou plus),Patient non vulnérable inscrit,Visite de suivi,,190537
15835,cabinet,112.4,,FALSE,Visite de prise en charge,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE",Visites sur rendez-vous (patient de 80 ans ou plus),Patient vulnérable inscrit,Visite de prise en charge,,143959
15835,établissement,84.8,,FALSE,Visite de prise en charge,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE",Visites sur rendez-vous (patient de 80 ans ou plus),Patient vulnérable inscrit,Visite de prise en charge,,143959
15836,cabinet,129.15,,FALSE,Visite de prise en charge,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE",Visites sur rendez-vous (patient de 80 ans ou plus),Patient vulnérable inscrit,Visite de prise en charge,,143959
15836,établissement,97.3,,FALSE,Visite de prise en charge,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE",Visites sur rendez-vous (patient de 80 ans ou plus),Patient vulnérable inscrit,Visite de prise en charge,,143959
15839,cabinet,112.4,,FALSE,Visite périodique,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE",Visites sur rendez-vous (patient de 80 ans ou plus),Patient vulnérable inscrit,Visite périodique,,190563
15839,établissement,84.8,,FALSE,Visite périodique,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE",Visites sur rendez-vous (patient de 80 ans ou plus),Patient vulnérable inscrit,Visite périodique,,190563
15840,cabinet,129.15,,FALSE,Visite périodique,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE",Visites sur rendez-vous (patient de 80 ans ou plus),Patient vulnérable inscrit,Visite périodique,,190563
15840,établissement,97.3,,FALSE,Visite périodique,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE",Visites sur rendez-vous (patient de 80 ans ou plus),Patient vulnérable inscrit,Visite périodique,,190563
15837,cabinet,61.3,,FALSE,Visite de suivi,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE",Visites sur rendez-vous (patient de 80 ans ou plus),Patient vulnérable inscrit,Visite de suivi,,190564
15837,établissement,46.3,,FALSE,Visite de suivi,www.ramq.gouv.qc.ca__manuel-omnipraticiens-remuneration-acte.html__20250831T012406Z__f221b26b.html,"B - CONSULTATION, EXAMEN ET VISITE",Visites sur rendez-vous (patient de 80 ans ou plus),Patient vulnérable inscrit,Visite de suivi,,190564
